15	1807428853	10	4
15	1808431865	13	5
15	1800018964	13	5
15	1808465878	7	3
15	1808481189	7	3
15	1800075456	12	5
15	1807428619	9	4
15	1807592188	6	3
15	1808403209	3	2
15	1808403329	8	4
15	1808421457	10	4
15	1808466193	5	3
15	1808412006	8	4
15	1808433117	9	4
15	1808456270	8	4
15	1808437039	10	4
15	1808416901	9	4
15	1808406133	9	4
15	1808414381	12	5
15	1808411818	7	3
15	1800138256	1	1
15	1808405417	10	4
15	1808405428	13	5
15	1808404352	9	4
15	1808429384	8	4
16	1808465610	11	5
16	1807428853	2	2
16	1807537463	13	5
16	1807859442	9	4
16	1807993019	7	3
16	1807428619	11	5
16	1808429955	8	4
16	1808403329	6	3
16	1808402795	9	4
16	1807839027	10	4
16	1808437039	13	5
16	1808416901	8	4
16	1808406133	11	5
16	1808442969	6	3
16	1808421437	10	4
16	1808418721	7	3
16	1808403441	1	1
16	1808416650	9	4
16	1808405708	8	4
16	1808402936	5	3
16	1808405417	13	5
16	1807432594	11	5
16	1808404477	11	5
16	1808405428	13	5
17	1808465610	10	4
17	1808467432	10	4
17	1808446833	12	5
17	1808412549	9	4
17	1808431865	10	4
17	1807428853	5	3
17	1808404742	12	5
17	1807592188	4	2
17	1808429955	10	4
17	1808435938	12	5
17	1808409330	10	4
17	1807839027	9	4
17	1808402795	10	4
17	1808456270	11	5
17	1808437039	9	4
17	1808443070	12	5
17	1808404549	6	3
17	1808405417	10	4
17	1808405428	9	4
18	1807437044	13	5
18	1804090611	13	5
18	1808405886	13	5
18	1800328072	12	5
18	1800018964	13	5
18	1807428853	1	1
18	1808404742	1	1
18	1800341693	13	5
18	1800198010	13	5
18	1800353749	2	2
18	1808405428	7	3
18	1808437039	12	5
18	1800025331	11	5
19	1800020133	13	5
19	1808465610	7	3
19	1808405886	8	4
19	1808404622	11	5
19	1807592188	4	2
19	1807428619	13	5
19	1808429955	6	3
19	1808481189	12	5
19	1808412006	9	4
19	1808415480	3	2
19	1807839027	9	4
19	1808402795	1	1
19	1808416901	10	4
19	1808403030	13	5
19	1808404659	5	3
19	1808404091	11	5
19	1808405417	13	5
19	1808405428	13	5
19	1808410707	2	2
20	1808447173	13	5
20	1800070872	13	5
20	1800068492	11	5
20	1800341930	1	1
20	1804713420	12	5
20	1800341766	11	5
20	1808418671	5	3
20	1804892925	13	5
20	1800353518	12	5
20	1800021136	13	5
20	1800018639	10	4
21	1800025557	13	5
21	1800279640	13	5
21	1800114635	13	5
21	1800124244	9	4
21	1800120902	13	5
21	1800306085	13	5
21	1804749968	13	5
21	1808404477	9	4
21	1800062852	13	5
21	1804851376	13	5
21	1803470438	13	5
21	1800118146	13	5
21	1800353559	13	5
22	1804383571	2	2
22	1800353817	11	5
22	1808412549	5	3
22	1808404742	11	5
22	1807812168	6	3
22	1807993019	3	2
22	1800294557	11	5
22	1800192965	12	5
22	1800022060	2	2
22	1800353813	2	2
22	1808416901	4	2
22	1808421437	10	4
22	1800108021	12	5
22	1800023134	4	2
22	1800362899	11	5
22	1800025486	12	5
22	1808405417	11	5
22	1800444945	4	2
23	1804857429	10	4
23	1808418721	3	2
23	1807428853	9	4
23	1807858499	4	2
23	1808435941	9	4
23	1804126078	7	3
23	1807428619	8	4
23	1808403329	10	4
23	1808405417	10	4
23	1804749968	5	3
23	1808405308	10	4
23	1808435651	6	3
23	1807432594	9	4
23	1808402795	5	3
23	1808435494	6	3
24	1808405345	12	5
24	1808465610	2	2
24	1807816319	11	5
24	1808418410	1	1
24	1807428853	13	5
24	1807761085	13	5
24	1808404622	1	1
24	1808481189	9	4
24	1807859434	3	2
24	1808463502	1	1
24	1808437039	13	5
24	1808491302	1	1
24	1808406133	7	3
24	1808414381	12	5
24	1808418721	1	1
24	1808404398	7	3
24	1808405757	11	5
24	1808450790	8	4
24	1808416650	13	5
24	1808411891	6	3
24	1808404450	1	1
24	1808405417	13	5
24	1808509279	12	5
24	1808435651	10	4
25	1800177930	13	5
25	1800023317	13	5
25	1807537463	11	5
25	1800184992	12	5
25	1800047330	12	5
25	1808404541	13	5
25	1807592188	6	3
25	1807428619	13	5
25	1800114768	13	5
25	1800068037	12	5
25	1807432836	13	5
25	1800086182	13	5
25	1807839027	9	4
25	1800216534	13	5
25	1800120895	12	5
25	1802817623	9	4
25	1808404091	13	5
25	1800359981	7	3
25	1808420114	4	2
25	1800124424	6	3
25	1807634842	10	4
25	1804738128	13	5
25	1800131552	13	5
25	1808405417	13	5
25	1800072405	12	5
25	1800126187	11	5
25	1800060404	13	5
25	1803454613	10	4
25	1800135814	13	5
26	1808403030	13	5
26	1808443070	13	5
26	1808440470	9	4
26	1808418721	8	4
26	1808418410	2	2
26	1808405757	1	1
26	1800026055	12	5
26	1808405417	13	5
26	1808435651	13	5
26	1808410707	7	3
26	1808437039	12	5
27	1807733433	12	5
27	1808439458	5	3
27	1800198675	13	5
27	1807858489	11	5
27	1807592188	7	3
27	1807485310	9	4
27	1808429955	5	3
27	1808403329	12	5
27	1807751013	10	4
27	1800096530	10	4
27	1808440470	12	5
27	1800228066	13	5
27	1800018676	13	5
27	1800020374	12	5
27	1808405417	13	5
27	1808405428	13	5
27	1800060404	12	5
27	1802813191	12	5
28	1808484484	1	1
28	1800030906	13	5
28	1808502766	13	5
28	1807784268	1	1
28	1807592183	13	5
28	1800240415	13	5
28	1808415451	13	5
28	1808450790	13	5
28	1807428619	5	3
28	1800236191	13	5
28	1808405515	1	1
28	1800018710	12	5
28	1800161524	13	5
28	1800198392	13	5
28	1800323922	9	4
28	1800216534	13	5
29	1808403030	13	5
29	1808406133	13	5
29	1808414381	13	5
29	1808404659	11	5
29	1808404091	13	5
29	1808405757	13	5
29	1808416650	10	4
29	1808439408	13	5
29	1808429955	10	4
29	1807428619	10	4
29	1808418671	13	5
29	1808405417	13	5
29	1808405428	12	5
29	1808437039	13	5
29	1808404170	1	1
30	1804476866	12	5
30	1807432830	9	4
30	1804383595	9	4
30	1808403981	12	5
30	1808399331	6	3
30	1800424135	11	5
30	1800024464	12	5
30	1800019512	13	5
30	1808404155	5	3
30	1800024401	12	5
30	1800018639	12	5
30	1804383575	12	5
30	1800019822	12	5
30	1807858201	11	5
30	1804536434	13	5
30	1800318700	10	4
30	1800025913	12	5
30	1800019257	12	5
30	1807530862	12	5
30	1808404300	3	2
30	1800180120	6	3
30	1807599125	9	4
30	1800024381	12	5
30	1808417998	8	4
30	1800243082	8	4
30	1808443634	11	5
30	1800018548	12	5
30	1807863382	1	1
30	1804094768	9	4
30	1800026869	11	5
30	1804713420	12	5
30	1804288900	12	5
30	1800360158	12	5
30	1800353571	10	4
30	1800020489	12	5
30	1800020934	9	4
30	1807455542	4	2
30	1800019048	8	4
30	1800353480	11	5
30	1800258471	13	5
30	1800354083	13	5
30	1800020897	1	1
30	1800023347	9	4
30	1804379962	12	5
30	1800234414	13	5
30	1800023693	9	4
30	1800025331	9	4
30	1804555491	13	5
30	1800177666	9	4
30	1800018889	10	4
30	1800294266	9	4
30	1800024386	12	5
30	1800240281	12	5
30	1800350348	12	5
30	1800367007	10	4
30	1807783547	12	5
30	1800256716	12	5
30	1808502087	12	5
30	1800350977	12	5
30	1808434256	12	5
30	1807839027	11	5
30	1800096688	12	5
30	1800248971	10	4
30	1804476862	12	5
30	1800361191	13	5
30	1808405712	9	4
30	1800351534	12	5
30	1800420528	12	5
30	1800201304	11	5
30	1800254903	12	5
30	1800419988	12	5
30	1808428354	12	5
30	1804713423	13	5
30	1800018964	12	5
30	1807761085	13	5
30	1800022026	13	5
30	1800026398	10	4
30	1807737097	12	5
30	1800350842	13	5
30	1800353545	12	5
30	1800415192	12	5
30	1804133339	9	4
30	1800353477	10	4
30	1800023997	10	4
30	1800019151	5	3
30	1800221038	9	4
30	1808503574	12	5
30	1804851373	12	5
30	1800020789	12	5
30	1808399550	7	3
30	1808404439	12	5
30	1804379952	12	5
31	1808465610	9	4
31	1808467432	10	4
31	1807816319	3	2
31	1808404742	13	5
31	1807592183	13	5
31	1808435941	13	5
31	1808456789	13	5
31	1808403981	1	1
31	1807993019	13	5
31	1808429955	1	1
31	1807592188	13	5
31	1808409330	11	5
31	1808498798	2	2
31	1807839027	10	4
31	1808404889	2	2
31	1808402790	12	5
31	1808403030	2	2
31	1808440470	12	5
31	1808404549	13	5
31	1808405417	13	5
31	1808405428	1	1
31	1808429384	3	2
31	1808404170	1	1
32	1808403030	12	5
32	1808465610	10	4
32	1808406133	9	4
32	1807816319	6	3
32	1807428853	9	4
32	1808403981	6	3
32	1807428619	5	3
32	1807993019	7	3
32	1808403329	9	4
32	1808405417	12	5
32	1808402795	2	2
32	1808405428	12	5
32	1808416901	8	4
33	1808403030	13	5
33	1800155161	1	1
33	1808403981	8	4
33	1808429955	1	1
33	1807428619	6	3
33	1808403329	9	4
33	1808405417	12	5
33	1807839027	9	4
33	1808405428	13	5
33	1800341783	13	5
33	1808404170	1	1
34	1800019594	12	5
34	1800035718	9	4
34	1800018964	7	3
34	1808431865	8	4
34	1807428853	12	5
34	1800217371	12	5
34	1800340382	10	4
34	1800019665	12	5
34	1808433117	10	4
34	1808435494	6	3
34	1808403030	1	1
34	1808450790	10	4
34	1800011850	7	3
34	1800012991	6	3
34	1808405417	10	4
34	1800026767	11	5
35	1807866495	6	3
35	1800111258	13	5
35	1808403540	4	2
35	1800197968	11	5
35	1808439335	12	5
35	1800398336	9	4
35	1808435941	9	4
35	1807751240	8	4
35	1807993019	12	5
35	1802834401	13	5
35	1800296484	1	1
35	1807743620	9	4
35	1800102627	13	5
35	1800058326	9	4
35	1808478478	1	1
35	1808458298	6	3
35	1807784227	9	4
35	1808404549	8	4
35	1800421139	12	5
35	1800174173	9	4
35	1808403441	10	4
35	1800120902	11	5
35	1802835643	13	5
35	1800180295	10	4
35	1808467432	6	3
35	1807816319	8	4
35	1802956884	11	5
35	1808404742	10	4
35	1800022106	13	5
35	1800164872	10	4
35	1800350475	13	5
35	1800114768	12	5
35	1800026459	12	5
35	1800134432	13	5
35	1800121659	13	5
35	1800048705	12	5
35	1800109559	6	3
35	1800135311	12	5
35	1802821765	10	4
35	1808440470	7	3
35	1800061638	13	5
35	1800142712	8	4
35	1807782168	6	3
35	1800128325	13	5
35	1808405417	13	5
35	1808429384	10	4
35	1807838809	10	4
36	1800019594	13	5
36	1807428853	13	5
36	1807592183	13	5
36	1807592178	13	5
36	1807816302	10	4
36	1804095520	1	1
36	1807428619	1	1
36	1800026145	13	5
36	1800300930	1	1
36	1807751013	1	1
36	1808411888	1	1
36	1800161524	13	5
37	1808465610	13	5
37	1808414381	9	4
37	1808406009	13	5
37	1808428820	7	3
37	1807428853	9	4
37	1807993019	2	2
37	1807428619	10	4
37	1807599125	10	4
37	1804738128	6	3
37	1808405417	11	5
37	1808433117	13	5
37	1808402795	13	5
37	1808456270	13	5
37	1808427878	13	5
38	1808403030	13	5
38	1808439458	1	1
38	1807993019	13	5
38	1808429955	1	1
38	1807428619	13	5
38	1808405417	13	5
38	1808429530	13	5
38	1808415480	13	5
38	1807839027	13	5
38	1808402795	13	5
38	1808405428	13	5
39	1808442969	1	1
39	1808412549	12	5
39	1808404091	8	4
39	1808404742	11	5
39	1808405757	9	4
39	1808449735	1	1
39	1808403981	1	1
39	1808429955	5	3
39	1808402936	13	5
39	1808466428	13	5
39	1808405417	13	5
39	1808405308	11	5
39	1808405428	13	5
39	1808404170	1	1
40	1807733433	12	5
40	1800202853	12	5
40	1807592183	12	5
40	1804133346	12	5
40	1808403441	13	5
40	1800119695	12	5
40	1807428619	12	5
40	1808403329	11	5
40	1804738128	11	5
40	1800026145	11	5
40	1808405417	12	5
40	1808411888	9	4
40	1808405428	13	5
41	1808431865	1	1
41	1808404622	5	3
41	1808481189	13	5
41	1807428619	12	5
41	1807993019	13	5
41	1808427950	1	1
41	1808402795	1	1
41	1808416901	1	1
41	1808406133	7	3
41	1808403030	12	5
41	1808404659	9	4
41	1808414381	1	1
41	1808404091	13	5
41	1808404398	13	5
41	1808437167	13	5
41	1808405757	13	5
41	1808405417	10	4
41	1808429384	9	4
41	1808404841	1	1
42	1808403030	9	4
42	1808465610	7	3
42	1808406133	9	4
42	1807428619	10	4
42	1807993019	6	3
42	1808405417	9	4
42	1808402795	7	3
42	1808405428	5	3
42	1808429384	6	3
42	1808404170	1	1
42	1808437039	13	5
43	1807816319	13	5
43	1808421437	13	5
43	1808405886	1	1
43	1808500672	13	5
43	1808420114	10	4
43	1808404622	9	4
43	1808403981	13	5
43	1802832689	12	5
43	1807428619	10	4
43	1808405417	13	5
43	1808429530	10	4
43	1808415480	12	5
43	1807743620	10	4
43	1807839027	10	4
43	1808405428	11	5
44	1808403030	11	5
44	1808437167	10	4
44	1808429955	9	4
44	1807428619	10	4
44	1807592188	8	4
44	1807993019	2	2
44	1808405417	12	5
44	1807839027	12	5
44	1808405428	13	5
44	1808416901	9	4
44	1808437039	13	5
45	1800176956	5	3
45	1807816319	10	4
45	1800019594	13	5
45	1802835663	1	1
45	1808406022	10	4
45	1808418410	8	4
45	1807428853	9	4
45	1808404742	12	5
45	1807428619	11	5
45	1800114768	7	3
45	1808409330	12	5
45	1807859434	2	2
45	1807839027	11	5
45	1808406133	10	4
45	1808442969	1	1
45	1808404091	12	5
45	1805534219	1	1
45	1808403441	11	5
45	1808437167	1	1
45	1800233344	13	5
45	1808405757	6	3
45	1808416650	4	2
45	1800067581	13	5
45	1808405708	1	1
45	1808405417	13	5
45	1800067699	13	5
45	1804851373	2	2
45	1800272143	13	5
46	1800025838	13	5
46	1807879445	11	5
46	1800019506	13	5
46	1800020333	13	5
46	1800217371	13	5
46	1800025551	13	5
46	1800026398	13	5
46	1800022581	13	5
46	1800019304	13	5
46	1800244920	13	5
46	1808405650	13	5
46	1800230976	13	5
46	1800018623	13	5
46	1800018639	13	5
47	1808403030	9	4
47	1804713423	10	4
47	1800253176	9	4
47	1807428853	7	3
47	1800056132	6	3
47	1807657995	1	1
47	1807428619	9	4
47	1800061106	5	3
47	1800182038	11	5
47	1808405417	13	5
47	1804892925	11	5
47	1807432594	9	4
47	1800071079	13	5
47	1800022155	11	5
48	1808414381	10	4
48	1807428853	8	4
48	1808439458	2	2
48	1808403441	11	5
48	1808416650	9	4
48	1808404541	8	4
48	1807592188	8	4
48	1807428619	8	4
48	1808481189	9	4
48	1808429955	9	4
48	1804738128	12	5
48	1808405417	10	4
48	1808440575	1	1
48	1808405428	11	5
48	1807432594	10	4
48	1808429384	4	2
49	1808421437	9	4
49	1807537518	13	5
49	1808418721	6	3
49	1808418410	2	2
49	1808403981	2	2
49	1808435938	7	3
49	1804738128	13	5
49	1808418956	12	5
49	1808404010	3	2
49	1808498297	1	1
49	1808418671	7	3
49	1807743620	5	3
49	1808411888	6	3
49	1808435651	6	3
49	1808435494	7	3
50	1800252514	12	5
50	1808410996	12	5
50	1807731530	3	2
50	1800018964	12	5
50	1807428853	3	2
50	1808404878	12	5
50	1808404742	13	5
50	1808403703	1	1
50	1800216539	12	5
50	1803471098	12	5
50	1802834401	13	5
50	1804364753	12	5
50	1807455667	12	5
50	1800020489	12	5
50	1800243088	12	5
51	1807733433	11	5
51	1804476862	9	4
51	1807731530	10	4
51	1808403981	6	3
51	1804713420	9	4
51	1807592188	7	3
51	1808403329	4	2
51	1808405417	3	2
51	1800353545	1	1
51	1800188221	1	1
51	1804383575	7	3
52	1804895530	13	5
52	1800184355	6	3
52	1807432830	10	4
52	1800019594	13	5
52	1808418410	10	4
52	1807428853	12	5
52	1800243949	13	5
52	1804736442	10	4
52	1807993019	10	4
52	1808403030	11	5
52	1808437167	8	4
52	1800219620	10	4
52	1804329549	3	2
52	1808429384	10	4
52	1800058506	9	4
52	1800057561	12	5
53	1808403030	13	5
53	1808465610	10	4
53	1808406133	12	5
53	1808404659	5	3
53	1808403981	12	5
53	1808429955	7	3
53	1807428619	12	5
53	1807592188	8	4
53	1807993019	10	4
53	1808403329	9	4
53	1807839027	5	3
53	1808405428	13	5
53	1808416901	12	5
54	1808406133	8	4
54	1808403742	9	4
54	1807816319	10	4
54	1800021677	13	5
54	1808412410	12	5
54	1808446039	11	5
54	1808404300	3	2
54	1800272771	10	4
54	1808404742	13	5
54	1808429955	8	4
54	1808405417	12	5
54	1807839027	5	3
54	1808405428	13	5
54	1808429384	6	3
55	1800021539	12	5
55	1804713423	12	5
55	1808404549	13	5
55	1802825817	12	5
55	1800172505	12	5
55	1808403441	13	5
55	1807776039	12	5
55	1800192947	12	5
55	1808405417	12	5
55	1804361439	13	5
55	1800019267	12	5
55	1804851376	12	5
55	1804707629	12	5
55	1800025816	12	5
55	1800353559	12	5
56	1800243791	10	4
56	1808405886	8	4
56	1807537463	13	5
56	1800019191	10	4
56	1807592188	2	2
56	1800142683	13	5
56	1808429955	11	5
56	1800249488	13	5
56	1800232239	12	5
56	1807743429	13	5
56	1800203488	13	5
56	1807839027	10	4
56	1808411888	13	5
56	1808434921	13	5
56	1802832670	12	5
56	1808443070	13	5
56	1804857894	12	5
56	1808435729	13	5
56	1808404459	9	4
56	1804738128	13	5
56	1800192947	13	5
56	1808405417	13	5
56	1808405428	9	4
57	1808403030	13	5
57	1808404659	1	1
57	1808404091	13	5
57	1808437167	6	3
57	1808416650	13	5
57	1808404541	13	5
57	1808405708	7	3
57	1807993019	9	4
57	1808429955	13	5
57	1807599125	9	4
57	1808403329	13	5
57	1808429530	13	5
57	1807432594	12	5
57	1807839027	13	5
57	1808405428	13	5
57	1808429384	12	5
58	1808405886	1	1
58	1800353395	12	5
58	1807428853	12	5
58	1807537463	13	5
58	1808403981	1	1
58	1808404541	1	1
58	1808403329	13	5
58	1807455231	1	1
58	1807743620	6	3
58	1808440575	1	1
58	1808437039	1	1
58	1808403441	1	1
58	1808404459	12	5
58	1804738128	13	5
58	1808405417	13	5
58	1808418671	9	4
58	1808405428	12	5
58	1807432594	12	5
59	1800107656	13	5
59	1800209234	9	4
59	1800177230	13	5
59	1800076081	13	5
59	1808403981	13	5
59	1800212880	13	5
59	1800023235	1	1
59	1800125214	13	5
59	1800018727	13	5
59	1807743620	12	5
59	1804383575	13	5
59	1800174173	13	5
59	1803242024	13	5
59	1800023875	11	5
59	1800023777	13	5
59	1807599125	13	5
59	1800026231	13	5
59	1800085275	13	5
59	1808465610	11	5
59	1807733433	13	5
59	1800139450	13	5
59	1800030906	13	5
59	1800172505	13	5
59	1808409321	11	5
59	1808412549	13	5
59	1800353483	13	5
59	1800019191	6	3
59	1808506352	13	5
59	1800182038	5	3
59	1804856716	10	4
59	1800340947	9	4
59	1808440470	13	5
59	1808403751	13	5
59	1800248377	13	5
59	1800019187	13	5
59	1802761041	13	5
59	1800444902	8	4
59	1800175507	13	5
59	1800018710	13	5
59	1800175532	8	4
59	1808410707	12	5
59	1807634513	10	4
59	1800264356	13	5
59	1800165355	13	5
59	1800019594	13	5
59	1800023863	12	5
59	1800253182	13	5
59	1808421963	12	5
59	1800194033	13	5
59	1808403689	13	5
59	1800420000	13	5
59	1800191924	13	5
59	1800020664	13	5
59	1808406642	13	5
59	1800363151	13	5
59	1800208166	13	5
59	1800024664	13	5
59	1800099442	13	5
59	1800250021	13	5
59	1808403030	13	5
59	1800057265	13	5
59	1800205053	13	5
59	1800318589	13	5
59	1800153640	13	5
59	1802761123	13	5
59	1800077675	12	5
59	1800201809	13	5
59	1800148719	12	5
59	1804379947	13	5
59	1800084987	13	5
59	1800026398	1	1
59	1802816711	13	5
59	1800139157	10	4
59	1800209781	9	4
59	1800208766	13	5
59	1800341471	12	5
59	1802822645	13	5
59	1800040967	12	5
59	1808474115	11	5
59	1808404091	10	4
59	1800288820	6	3
59	1800359981	8	4
59	1807791560	10	4
59	1804383559	13	5
59	1800353477	13	5
59	1808405757	2	2
59	1800279802	13	5
59	1804090603	10	4
59	1800112667	13	5
59	1808404477	13	5
60	1807428853	13	5
60	1808496435	13	5
60	1807592183	13	5
60	1808437167	13	5
60	1808415451	13	5
60	1808403981	13	5
60	1807592188	13	5
60	1808429955	13	5
60	1807428619	13	5
60	1808403329	13	5
60	1808412615	13	5
60	1807839027	13	5
60	1808405428	13	5
60	1808420230	13	5
60	1808404170	13	5
